ReviewID,PolicyID,ReviewerEmployeeID,ReviewerRole,ReviewDate,ReviewStatus,Comments
 REV-01854 ,POL-0233,EMP-0050,Policy Reviewer,2020-12-17,Approved,Looks good.
REV-01855,POL-0003,EMP-0017,Department Supervisor,2003-05-14,Approved,  
REV-01856,POL-0121,EMP-0049,Senior Analyst,2022-10-19,Approved,Please verify citation.
REV-01857,POL-0170,EMP-0015,Department Supervisor,2010-05-23,Approved,Looks good.
REV-01858,POL-0098,EMP-0032,Compliance Analyst,2019-08-14, Approved ,Formatting changes only.
REV-01859,POL-0228,EMP-0031,Compliance Analyst,2018-07-13,Approved,
REV-01860,POL-0172,EMP-0019,,2024-12-25,Approved,Minor edits requested.
REV-01861,POL-0167,EMP-0013,Department Supervisor,2010-01-23, Approved ,Please verify citation.
 REV-01862 ,POL-0175,EMP-0032,Compliance Analyst,2008-04-11,Rejected,
REV-01863,POL-0212,EMP-0028,Compliance Analyst,11/30/2005,Approved,Looks good.
REV-01864, POL-0255 ,EMP-0021,Department Supervisor,2019-02-13,Approved,Formatting changes only.
REV-01865,POL-0115,EMP-0046,Policy Reviewer,2017-02-02,Approved,Looks good.
REV-01866,POL-0264,EMP-0026,Compliance Analyst,2020-03-05,Approved,Please verify citation.
REV-01867,POL-0134, EMP-0019 ,Department Supervisor,2002-04-28,Approved,
REV-01868,POL-0194,EMP-0021,Department Supervisor,15-May-2017,Approved,
REV-01869,POL-0241,EMP-0016,Department Supervisor,2022-05-05,Approved,
REV-01870,POL-0210,EMP-0022,Department Supervisor,2000-10-27,Approved,
REV-01871,POL-0249,EMP-0037,,2013-03-23, Approved ,Formatting changes only.
REV-01872,POL-0277, EMP-0019 ,Department Supervisor,2021-11-06,Approved,Looks good.
REV-01873,POL-0030,EMP-0051,Policy Analyst, 2006-12-01 ,Approved,Minor edits requested.
REV-01874,POL-0271,EMP-0039,Policy Analyst,2023-12-18,Approved,
REV-01875,POL-0207,EMP-0022,Department Supervisor,2011-03-25,Approved,Please verify citation.
REV-01876,POL-0074,EMP-0049,Senior Analyst,2002-03-09,Approved, Looks good. 
REV-01877,POL-0287,,Policy Reviewer,2022-12-03,Approved,
REV-01878,POL-0299,EMP-0033,Compliance Analyst,2014-01-03,Approved,Update section 3.
REV-01879,POL-0174,EMP-0046,Policy Reviewer,,Approved,Looks good.
REV-01880,POL-0170,EMP-0018, Department Supervisor ,2009-02-08,Approved,Please verify citation.
 REV-01881 ,POL-0187,EMP-0050, Policy Reviewer ,2004-10-15,Approved,Minor edits requested.
REV-01882,POL-0133,EMP-0043,Policy Reviewer,15-Sep-2024,Approved,Looks good.
 REV-01883 ,POL-0241,EMP-0051,Policy Analyst,27-Apr-2021,Approved,Formatting changes only.
REV-01884,POL-0078,EMP-0028,Compliance Analyst,,Approved,
REV-01885,POL-0012,EMP-0018,Department Supervisor,2009-03-09, Approved ,Looks good.
REV-01886,POL-0177,EMP-0042,Senior Analyst,10/11/2021,Rejected,Looks good.
REV-01887,POL-0177,EMP-0053,Senior Analyst,2007-08-31,Approved,  
REV-01888,POL-0099,EMP-0052,Senior Analyst,2002-12-03,Approved,Minor edits requested.
REV-01889,POL-0026,EMP-0024,,2013-04-14,Approved, Update section 3. 
REV-01890,POL-0192,EMP-0032,Compliance Analyst,2011-10-10,Approved,Please verify citation.
REV-01891,POL-0296,EMP-0013,Department Supervisor,2020-10-28,Approved,
REV-01892,POL-0119,EMP-0045,Policy Analyst,2002-11-07,Approved,Looks good.
 REV-01893 , POL-0184 ,EMP-0012,Department Supervisor,2007-08-03,Approved,
REV-01894,POL-0271, EMP-0018 ,Department Supervisor,2023-08-06,,
REV-01895, POL-0249 ,EMP-0039,Policy Analyst,2011-01-20,Approved,Please verify citation.
 REV-01896 ,POL-0104,EMP-0037,Policy Reviewer,2015-02-13,Approved,Looks good.
REV-01897,POL-0169,EMP-0025,Compliance Analyst,2015-02-09,Approved,
REV-01898,POL-0238,EMP-0025,Compliance Analyst,"Feb 16, 2015",Approved,
REV-01899,POL-0167,EMP-0037,Policy Reviewer,02/18/2011, Approved ,Looks good.
 REV-01900 ,POL-0102,EMP-0025,Compliance Analyst,2017-05-05,Approved,
REV-01901,POL-0077,EMP-0048,Policy Reviewer,2021-08-16,Rejected, Update section 3. 
REV-01902, POL-0005 ,EMP-0038,Senior Analyst,2002-12-08,Approved,Looks good.
REV-01903, POL-0291 ,EMP-0050,Policy Reviewer,2010-03-12,Rejected,Update section 3.
REV-01904,POL-0249,EMP-0035,Senior Analyst,26-Jun-2008,Approved,Minor edits requested.
REV-01905,POL-0057,EMP-0040,Senior Analyst,2006-08-13,Approved,Formatting changes only.
REV-01906,POL-0145,EMP-0051,Policy Analyst, 2009-03-17 ,Approved,Minor edits requested.
REV-01907,POL-0075,EMP-0023,Department Supervisor,08/05/2012, Approved ,Minor edits requested.
REV-01908,POL-0151, EMP-0013 ,Department Supervisor,2006-03-16, Rejected ,Formatting changes only.
REV-01909,POL-0284,EMP-0028,Compliance Analyst,2003-03-05,Approved,Looks good.
REV-01910,POL-0141,EMP-0040,Senior Analyst,2005-06-25,Approved,Update section 3.
REV-01911,POL-0067,EMP-0021,Department Supervisor,2019-04-05,Approved,Minor edits requested.
 REV-01912 ,POL-0119,EMP-0029,Compliance Analyst,2010-05-12,Approved,Please verify citation.
REV-01913,POL-0024,EMP-0051,Policy Analyst,2007-07-13,,Please verify citation.
REV-01914,POL-0031,EMP-0047,Policy Reviewer, 2008-02-14 , Approved ,Please verify citation.
REV-01915,POL-0050,EMP-0016,Department Supervisor,2010-10-20,Approved,Update section 3.
REV-01916,POL-0100,,Senior Analyst,2023-11-26,Rejected,Looks good.
REV-01917,POL-0246,EMP-0040,Senior Analyst,2021-09-26,Approved,
REV-01918,POL-0232,EMP-0038,Senior Analyst,2001-02-23, Approved ,Formatting changes only.
REV-01919,POL-0133,EMP-0026,Compliance Analyst,2011-07-25,Approved,Minor edits requested.
REV-01920,POL-0063,EMP-0048,Policy Reviewer,2019-12-23,Approved,Looks good.
REV-01921,POL-0244,EMP-0047,Policy Reviewer,2007-03-07,Approved,
REV-01922,POL-0282,EMP-0013,Department Supervisor,2019-03-28,Approved,
REV-01923,POL-0259,EMP-0043,Policy Reviewer,2021-08-11,Approved,
REV-01924,POL-0044,EMP-0044,Policy Analyst,2019-08-05,Approved,Update section 3.
REV-01925,POL-0025,EMP-0017,Department Supervisor,2021-12-30,Approved,Update section 3.
 REV-01926 ,POL-0202, EMP-0026 ,Compliance Analyst,2022-09-18,Approved,
REV-01927,POL-0051,EMP-0011,Department Supervisor,2025-07-20,Approved,Formatting changes only.
REV-01928,POL-0035,,Department Supervisor,2018-09-27,Approved,Looks good.
REV-01929,POL-0006, EMP-0029 ,Compliance Analyst,2016-07-29,Approved,Looks good.
REV-01930,POL-0183,EMP-0012,Department Supervisor,26-Jul-2004,Approved,Update section 3.
REV-01931,POL-0273,EMP-0021,Department Supervisor,2014-03-04,Approved,Formatting changes only.
REV-01932,POL-0113,EMP-0047,Policy Reviewer,2021-02-05,Approved,Formatting changes only.
REV-01933,POL-0002,EMP-0040,Senior Analyst,2001-08-04,Approved,Update section 3.
REV-01934,POL-0095,EMP-0036,Senior Analyst,19-Sep-2006,Rejected,Looks good.
REV-01935,POL-0231,EMP-0051,Policy Analyst, 2017-02-10 ,Approved,Update section 3.
REV-01936,POL-0114,EMP-0051,Policy Analyst,23-Jul-2000,Approved,
REV-01937,POL-0125,EMP-0032,Compliance Analyst,2017-10-05,Approved,Please verify citation.
REV-01938,POL-0229,EMP-0029,Compliance Analyst,18-Dec-2001,Approved,
REV-01939,POL-0287,EMP-0050,Policy Reviewer,2012-08-07,Approved,
REV-01940,POL-0179,EMP-0054,Senior Analyst,2009-10-15,Rejected,
REV-01941,POL-0224,EMP-0014,Department Supervisor,2015-07-23,Approved,Please verify citation.
REV-01942,POL-0286,EMP-0014,Department Supervisor,"Oct 28, 2016",Approved,
REV-01943,POL-0006,EMP-0034,Compliance Analyst,2017-09-04,Approved,Update section 3.
REV-01944,POL-0196,EMP-0034,Compliance Analyst,2002-05-01, Approved ,Minor edits requested.
REV-01945, POL-0144 ,EMP-0052,Senior Analyst, 2008-05-11 ,Approved,Please verify citation.
REV-01946,POL-0234,EMP-0046,Policy Reviewer,2003-07-03,Approved,Formatting changes only.
REV-01947,POL-0258,EMP-0019,Department Supervisor,2009-09-06,Rejected,Minor edits requested.
REV-01948,POL-0240,EMP-0045,Policy Analyst,03/15/2011,Approved,
REV-01949,POL-0193,EMP-0048,Policy Reviewer,,Approved,Formatting changes only.
REV-01950,POL-0099,EMP-0025,Compliance Analyst,11/28/2009,,Minor edits requested.
 REV-01951 ,POL-0046,EMP-0028, Compliance Analyst ,2016-04-26,Approved,Please verify citation.
REV-01952,POL-0052,EMP-0028,Compliance Analyst,2019-06-21,Rejected,
REV-01953,POL-0190,EMP-0034,Compliance Analyst,2003-05-05,Approved,Minor edits requested.
REV-01954,POL-0002,EMP-0042,Senior Analyst,"Oct 16, 2020",Rejected,Please verify citation.
 REV-01955 ,POL-0267,EMP-0018,Department Supervisor,2024-02-15,Rejected,Update section 3.
REV-01956,POL-0210,EMP-0054,Senior Analyst, 2024-05-10 ,Approved, Please verify citation. 
REV-01957,POL-0131,EMP-0039,Policy Analyst,2013-08-10,Approved,Please verify citation.
REV-01958,POL-0055,EMP-0054,Senior Analyst, 2017-01-04 ,Approved,Formatting changes only.
REV-01959,POL-0199,,Department Supervisor,,Rejected,Update section 3.
 REV-01960 ,POL-0254,EMP-0016,Department Supervisor,2004-05-31,,Update section 3.
REV-01961,POL-0105,EMP-0029,Compliance Analyst,2008-07-08,Approved,
REV-01962,POL-0078,EMP-0021,Department Supervisor,2005-05-27,Approved,
REV-01963,POL-0130,EMP-0020,Department Supervisor, 2005-07-10 ,Approved,Update section 3.
REV-01964,POL-0091,,Department Supervisor,2007-04-01,Rejected,Please verify citation.
REV-01965,POL-0158,,Compliance Analyst,2001-07-07,Approved,Update section 3.
REV-01966,POL-0113,EMP-0019,Department Supervisor, 2024-10-13 ,Approved,Update section 3.
REV-01967,POL-0213,EMP-0037,Policy Reviewer, 2016-01-19 ,Approved,Update section 3.
REV-01968,POL-0140,EMP-0029, Compliance Analyst , 2001-06-17 ,Approved,Looks good.
REV-01969,POL-0281,EMP-0012,Department Supervisor,04/28/2003,Approved,Looks good.
 REV-01970 ,POL-0290,EMP-0052,Senior Analyst,10/22/2023,Approved,Minor edits requested.
REV-01971,POL-0222,EMP-0048,Policy Reviewer,"Dec 19, 2018",Rejected,Minor edits requested.
REV-01972,POL-0049,EMP-0042,Senior Analyst,2015-02-19,Approved,Please verify citation.
REV-01973,POL-0200,EMP-0046,Policy Reviewer,2024-04-12,Approved,Update section 3.
REV-01974,POL-0188,EMP-0030,Compliance Analyst,"Jan 15, 2021",Approved,Please verify citation.
REV-01975,POL-0168,EMP-0030,Compliance Analyst,2006-06-01,Approved,Looks good.
REV-01976,POL-0010,EMP-0025,Compliance Analyst,28-Feb-2012,Rejected,Update section 3.
 REV-01977 ,POL-0134,EMP-0029,Compliance Analyst,2017-03-07,Approved,
REV-01978,POL-0271,EMP-0033, Compliance Analyst ,2007-02-25,Approved,Minor edits requested.
 REV-01979 ,POL-0167,EMP-0021,Department Supervisor,2020-12-12,Approved,Please verify citation.
REV-01980,POL-0136,EMP-0045,Policy Analyst,09/17/2007,Approved,Minor edits requested.
REV-01981,POL-0231,EMP-0022,Department Supervisor, 2008-09-03 , Approved ,Formatting changes only.
REV-01982,POL-0266,EMP-0021,Department Supervisor,2007-05-20,Approved,Looks good.
REV-01983,POL-0144, EMP-0013 ,Department Supervisor,28-Sep-2005,, Minor edits requested. 
REV-01984,POL-0275,EMP-0039,Policy Analyst,2006-03-04, Approved ,Minor edits requested.
REV-01985, POL-0024 ,EMP-0022,Department Supervisor,, Rejected ,Looks good.
REV-01986,POL-0242,EMP-0053,Senior Analyst,2002-01-20,Approved,Minor edits requested.
REV-01987,POL-0268,EMP-0020,Department Supervisor,2015-12-03,Approved,Minor edits requested.
REV-01988,POL-0127,EMP-0045,Policy Analyst,2020-08-12,Approved,Looks good.
REV-01989,POL-0056,EMP-0030, Compliance Analyst ,2024-06-08,Approved,
REV-01990,POL-0169,EMP-0036,Senior Analyst,2001-08-13,Approved,Update section 3.
REV-01991,POL-0222,EMP-0040,,2007-01-07,Approved,Minor edits requested.
REV-01992,POL-0202,EMP-0011,Department Supervisor,2007-07-01,Approved,Formatting changes only.
 REV-01993 ,POL-0025,EMP-0043,Policy Reviewer,30-Dec-2024,,
REV-01994,POL-0239,EMP-0041,,2013-10-03,Approved,Minor edits requested.
REV-01995, POL-0137 ,EMP-0047,Policy Reviewer,2007-02-04,Approved,Formatting changes only.
REV-01996,POL-0200,EMP-0032,Compliance Analyst,2020-04-30,Rejected,
REV-01997,POL-0103,EMP-0041,Policy Reviewer,2005-07-15,Approved,
REV-01998,POL-0185,EMP-0054,Senior Analyst,2006-10-02,Approved,Please verify citation.
REV-01999,POL-0057,EMP-0030,Compliance Analyst,2005-09-27,Approved,
REV-02000,POL-0074,EMP-0050,,2018-07-07,Approved,Looks good.
 REV-00675 ,POL-0169,EMP-0050,Policy Reviewer,2002-01-19, Rejected ,Please verify citation.
REV-01700,POL-0102,EMP-0048,Policy Reviewer,2005-08-17,Approved, Please verify citation. 
REV-01283,POL-0180,EMP-0021,Department Supervisor,2006-12-30,Approved,Formatting changes only.
REV-01316,POL-0093,EMP-0044,Policy Analyst,"Jul 02, 2000",Approved,Looks good.
REV-01211,POL-0109,EMP-0036,Senior Analyst,2020-11-23,Approved,Please verify citation.
 REV-01637 ,POL-0168,EMP-0013,Department Supervisor,2014-08-09,Approved,Minor edits requested.
REV-00614,POL-0118,EMP-0031, Compliance Analyst ,2010-07-27,Approved,Looks good.
REV-00448,POL-0044,EMP-0020,Department Supervisor,12/12/2022,Rejected, Minor edits requested. 
REV-01132,POL-0088,EMP-0021,Department Supervisor,2008-11-18,Approved,
REV-00809,POL-0178,EMP-0043,Policy Reviewer,2021-04-27, Approved ,Update section 3.
REV-01497,POL-0125,EMP-0031,,2004-12-18,Approved,Update section 3.
REV-01469,POL-0093,EMP-0038,Senior Analyst,2019-01-19, Approved ,Minor edits requested.
REV-01683,POL-0283, EMP-0040 ,Senior Analyst,2015-01-24,Approved, Update section 3. 
REV-01150,POL-0062,EMP-0027,Compliance Analyst,2023-05-31,Approved,Looks good.
REV-00443,POL-0047,EMP-0011,Department Supervisor,2005-04-01,Approved,
REV-01814,POL-0018,EMP-0038,,2024-09-30,Approved,Looks good.
REV-00655,POL-0005,EMP-0033,Compliance Analyst,2011-08-19, Approved ,Update section 3.
REV-01265,POL-0280,EMP-0019,Department Supervisor,2022-11-28,Approved,Formatting changes only.
REV-00859,POL-0105,EMP-0023,,2006-08-29,Approved,Minor edits requested.
REV-01483,POL-0278,EMP-0024,Department Supervisor,2024-08-18,Approved,Looks good.
REV-00232,POL-0226,EMP-0052,Senior Analyst,"Nov 17, 2020",Approved,Please verify citation.
REV-01822,POL-0038,EMP-0036,Senior Analyst,2015-04-17,Approved,Please verify citation.
REV-01927,POL-0051,EMP-0011,Department Supervisor,"Jul 20, 2025",Approved,Formatting changes only.
REV-00882, POL-0059 ,EMP-0032,Compliance Analyst,2006-07-02,Approved,Update section 3.
REV-00632,POL-0045,EMP-0044,Policy Analyst,2009-09-13,Approved,Looks good.
REV-00376,POL-0093,EMP-0045,Policy Analyst,2013-01-27,Approved,Please verify citation.
REV-01961,POL-0105,EMP-0029,Compliance Analyst,2008-07-08,Approved,
REV-00368,POL-0025,EMP-0035, Senior Analyst ,2017-07-05,Approved,Please verify citation.
REV-00559,POL-0210,EMP-0051,Policy Analyst,2010-01-20,Approved,
REV-00276,POL-0066,EMP-0041,Policy Reviewer,2003-08-05,Approved,
REV-01978,POL-0271,EMP-0033, Compliance Analyst ,2007-02-25,Approved,Minor edits requested.
REV-00875,POL-0198,EMP-0025,Compliance Analyst,2011-08-29,Approved,Formatting changes only.
REV-01679,POL-0116,EMP-0041,Policy Reviewer,,Rejected,Looks good.
REV-00731,POL-0283,EMP-0035,,"Dec 28, 2024",,
REV-00574,POL-0176,EMP-0044,Policy Analyst,2003-09-07,Rejected,
REV-00719,POL-0175,EMP-0050,Policy Reviewer,2014-10-09,Approved,Looks good.
REV-00578,POL-0125,EMP-0041,Policy Reviewer,"Mar 31, 2008",Approved,
REV-00057,POL-0016,EMP-0054,,2008-05-08,Approved,Update section 3.
REV-00869,POL-0219,EMP-0036,Senior Analyst,2019-10-05,Approved,Update section 3.
 REV-01729 ,POL-0291,EMP-0052,Senior Analyst,2003-09-19,Approved,  
